source_id,reply_id,topic,source_text,reply_text,nested,reply_type
5.00391E+17,5.00395E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@tomman191 @andybankertv @FOX2now but you have two pictures of people with different clothes, and an eyewitness who says it wasn't him",1,comment
5.00391E+17,5.00396E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@tomman191 @andybankertv @FOX2now Good job getting (a guy who looks a bit like a) petty thief off the street (four hours after shooting him),1,comment
5.00391E+17,5.00397E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@a_man_in_black @andybankertv @FOX2now it's obviously the same people and there's a confession,1,comment
5.00391E+17,5.00398E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@tomman191 @andybankertv @FOX2now Hey everybody, @tomman1 robbed a store. Can they shoot you down? Can I say that after they shoot you down?",1,comment
5.00391E+17,5.00399E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@a_man_in_black @andybankertv @FOX2now @tomman1 I'm not arguing that he deserved to be shot.,1,query
5.00391E+17,5.00399E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@tomman191 @andybankertv @FOX2now Then what are you arguing?,1,comment
5.00391E+17,5.004E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@a_man_in_black @andybankertv @FOX2now @tomman1 dude give it up. It's him. Confirmed.,1,comment
5.00391E+17,5.00401E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@tomman191 @andybankertv @FOX2now You get the last word here, I can't argue with everyone forever. Peace.",1,comment
5.00391E+17,5.004E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@a_man_in_black @andybankertv @FOX2now snitches get stitches in the hood. Store owner knows. #blackdenial #changeyourculture,1,comment
5.00391E+17,5.004E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@tomman191 @andybankertv @FOX2now looooool. ""snitches get stiches in the hood"" (noracist bro)",1,comment
5.00391E+17,5.00399E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@a_man_in_black @andybankertv @FOX2now @tomman1 And also obliterating your attempt to deny that he was the person that robbed the store,1,comment
5.00391E+17,5.00399E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@tomman191 @andybankertv @FOX2now So he took off his socks but did nothing else to change his appearance? Obliterated, lol",1,query
5.00391E+17,5.00395E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@tomman191 @andybankertv @FOX2now but reasonable doubt? Innocent until proven guilt? Nah, fuck it, let's execute him",1,comment
5.00391E+17,5.00394E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@tomman191 @FOX2now he seemed frightened,1,comment
5.00391E+17,5.00429E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","Y'all --&gt; ""@andybankertv Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown said it was someone else""",0,comment
5.00391E+17,5.00401E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv But Dorian Johnson already admitted they were in store and stole,0,comment
5.00391E+17,5.00418E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @FOX2now Where's @CNN @cnnbrk  With this breaking news? Police Chief making press conference. #SmokeScreen4Murder #Ferguson,0,query
5.00391E+17,5.00727E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson","@andybankertv @FOX2now think he was too scare to tell who it really was? How many 6'5"" 300 # men in Ferguson ?",0,comment
5.00391E+17,5.00503E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @FOX2now why did the store owner say it wasn't him and the friend admitted it was? Have the gotten an explanation,0,query
5.00391E+17,5.00418E+17,ferguson,"Store owner told @FOX2now Monday that there was a theft, but said it was not MichaelBrown; said it was someone else #Ferguson",@andybankertv @FOX2now This is getting stranger by the minute. Will we ever get to the truth?,0,comment
5.444E+17,5.44402E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking @BBCNews hoping everyone is freed unharmed ... The hostages must be terrified !! Swat team shoot the bastard !!,0,comment
5.444E+17,5.44401E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking why don't Aussie swat take the fucker out??,0,comment
5.444E+17,5.44402E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR","Police confirm they are ""monitoring Facebook &amp; Twitter"" after reports hostages are tweeting from inside #sydneysiege http://t.co/z9JrtJ2IN3",0,comment
5.444E+17,5.44409E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking  why tell the whole world you morons...,1,query
5.444E+17,5.44404E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking so let me get this straight. Sydney's being evacuated due to hostage situation in a cafe. Aussies are total pussies. #wtffff,1,comment
5.444E+17,5.44406E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@bizzyunderscore you scumbag,1,comment
5.444E+17,5.44407E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@bizzyunderscore @BBCBreaking Matt you clearly need too come out of the closet you fkn moron - what a ridiculous thing too say.,1,comment
5.444E+17,5.44403E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking yes there were tweets from inside the cafe. I assume some the hostages had feelings of empathy and sympathy #stockholmsyndrome,1,comment
5.444E+17,5.44419E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@TheRihan @BBCBreaking Stockholm syndrome?  What planet are you on?,1,comment
5.444E+17,5.44416E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",In pictures: the #SydneySiege http://t.co/wwNwPV2VQ7 Follow live updates: http://t.co/mtmDRCt8SP http://t.co/sVPe6du49Z,1,comment
5.444E+17,5.4442E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR","@BBCBreaking Muslims, again.",1,comment
5.444E+17,5.44466E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR","@marcwinger @BBCBreaking Extremist rather, no true Muslim will do such nonsense act! The world should know this by now...",1,query
5.444E+17,5.44557E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@drusudy @BBCBreaking Muslims are a problem all around the world and your statement is false and a lie.,1,deny
5.444E+17,5.44559E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@marcwinger @BBCBreaking I was trying to enlighten you on what a Muslim and Islam is cos you seemed so ignorant! Blame d person not religion,1,comment
5.444E+17,5.44563E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@drusudy @BBCBreaking jet so many Muslims around the world are a problem how do you explain that?,1,query
5.444E+17,5.44564E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR","@marcwinger @BBCBreaking Actually the ones causing the problem are less than 10% , the media makes it seem as if its the whole population.",1,comment
5.444E+17,5.44607E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR","@drusudy So 10% would be about 100 million muslims, being a problem, trouble spots around the world, nothing to do w/ media.",1,comment
5.444E+17,5.44564E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR","@marcwinger @BBCBreaking There are fallouts in every thing, unfortunately the fallouts here are taking center stage and denting the majority",1,comment
5.444E+17,5.44439E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",Awful! RT @BBCBreaking: the #SydneySiege http://t.co/EkFlbgoLJ5 Follow live updates: http://t.co/M5lTCymfmq http://t.co/9l7EPkVrsB,1,comment
5.444E+17,5.44422E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",“In pictures: the #SydneySiege http://t.co/rgrIsGCd5C Follow live updates: http://t.co/Po6NcBqYpk http://t.co/Rh608kuh24” rt@BBCBreaking,1,comment
5.444E+17,5.44405E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking and you thought reporting hostages are tweeting from inside would what?  keep them alive? SHUT YOUR RECKLESS MOUTH,1,comment
5.444E+17,5.44407E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR","@BBCBreaking how irresponsible tweeting this info, putting innocent lives in jeopardy for a story..shame on you BBC",1,comment
5.444E+17,5.44405E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking a simply stupid post by the BBC with no thought for lives #IdiotsAtBBC,1,comment
5.444E+17,5.44402E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking everyone still has time to Tweet!,1,comment
5.444E+17,5.44417E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR","@BBCBreaking Hmm... 9/11 hijackers allowed outside contact, too. Hope police get them all out safe.",1,comment
5.444E+17,5.44403E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking @BBCNewsAus i dont believe anyone could be posting updates if they r are a hostage...just saying...,1,comment
5.444E+17,5.44407E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@CLowetweets @BBCBreaking @BBCNewsAus The gunman told them what 2 post...,1,comment
5.444E+17,5.44417E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking The hostage taker possibly knows and is allowing them to be on their phones. I hope that's not a bad sign.,1,comment
5.444E+17,5.44402E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking they should not be putting this out there. What happens if someone informs the gunman. This could put lives at risk,1,comment
5.444E+17,5.44401E+17,sydneysiege,"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",@BBCBreaking a bit of time isn't going to do much good if they start shooting,0,comment
5.44284E+17,5.44285E+17,sydneysiege,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,@SkyNews Send in the #British #SAS it will be over within 30mins,0,comment
5.44284E+17,5.44294E+17,sydneysiege,Live Updates: Siege in Sydney Cafe http://t.co/aNIHU5DlLj,"“@SkyNews: Live Updates: Siege in Sydney Cafe http://t.co/Cu4Jeygjlf” Hope they get out, no where is safe anymore!",0,comment
